gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value,partition_assignment
ENSG00000100219,XBP1,4,0.21438128846381657,2.6336066688288162,0.72,0.29775178953307857,0.09408037506107067,3.6915774974963714e-6,1,PC
ENSG00000184164,CRELD2,4,0.19733314109469138,0.7102764996384692,0.52,0.3794868097974834,0.1115375291978917,4.674465389455992e-7,0.17169358120125755,PC
ENSG00000117394,SLC2A1,5,0.19620508978862916,1.1639569115218202,0.37243834664814174,0.5268122671965151,0.07363493185715336,1.2224736108889915e-93,4.490157797531374e-88,Erythroid
ENSG00000143416,SELENBP1,5,0.45036477301643807,1.6216050476805088,0.5580930878777354,0.8069707057814377,0.19805001827699797,1.3699829016842894e-249,5.0319608977154116e-244,Erythroid
ENSG00000163554,SPTA1,5,0.2019376672208094,0.7621861040543645,0.25277874261896494,0.7988712386516115,0.06697164462754449,2.559791900594009e-85,9.402141248800801e-80,Erythroid
ENSG00000143774,GUK1,5,0.226812323472672,3.7890185248243653,0.8141715873567211,0.27858049457244993,0.1116845283368727,3.3154076087358175e-141,1.2177525300962746e-135,Erythroid
ENSG00000136732,GYPC,5,0.26945328623034237,3.786473990298047,0.7407085793678361,0.36377773085915854,0.1207085246157311,1.6765314561128409e-152,6.157916803617026e-147,Erythroid
ENSG00000082146,STRADB,5,0.19767469706434962,0.7104045309675042,0.45250086835706843,0.43684932093514683,0.10392459147884175,1.6960679155877184e-131,6.229674414632845e-126,Erythroid
ENSG00000145335,SNCA,5,0.33596761619443083,2.9310927868196144,0.6648141715873567,0.5053556776508706,0.1908220662992154,1.7047274445793447e-240,6.261480951214379e-235,Erythroid
ENSG00000250361,GYPB,5,0.34074647432258054,1.5535894091188585,0.4379993053143453,0.7779612209157092,0.13584215892749607,1.845286494271222e-171,6.777755746323142e-166,Erythroid
ENSG00000170180,GYPA,5,0.26641634332897074,1.8057401641337891,0.34795067731851337,0.7656727251750504,0.10348134294528058,6.07973006746801e-131,2.2330909335110676e-125,Erythroid
ENSG00000137267,TUBB2A,5,0.22779751588811809,0.9482920230892137,0.3799930531434526,0.5994781062540145,0.09742741940763137,2.2650825310947163e-123,8.319670787536204e-118,Erythroid
ENSG00000172331,BPGM,5,0.23965770017183285,1.0109077442776322,0.4526745397707537,0.5294260646803812,0.10242171398055776,1.286093735369216e-129,4.7238351509484845e-124,Erythroid
ENSG00000158578,ALAS2,5,0.5985221402859866,5.226690325407868,0.7778742618964919,0.7694330171392522,0.35252465099343344,0,0,Erythroid
ENSG00000130821,SLC6A8,5,0.21363269573236912,0.38313874328568776,0.29584925321292116,0.7220998309521464,0.08505023901379034,6.707240950609993e-108,2.4635763084000012e-102,Erythroid
ENSG00000158856,DMTN,5,0.23856848206152775,1.0803169801994983,0.531347690170198,0.44898752074204173,0.142566623830551,6.858509795791505e-180,2.5191375065040156e-174,Erythroid
ENSG00000147454,SLC25A37,5,0.49797332518134946,12.491256872050776,0.8958839874956582,0.5558457703584783,0.3440153879453462,0,0,Erythroid
ENSG00000104765,BNIP3L,5,0.2352677389817372,2.3327058814898085,0.691820076415422,0.34007070190958777,0.1287411092842984,1.4588813290843343e-162,5.358485710540051e-157,Erythroid
ENSG00000029534,ANK1,5,0.2190626736443711,0.9405992599610257,0.36375477596387634,0.6022262472400519,0.10330367939940581,1.0141734271837098e-130,3.725069139780038e-125,Erythroid
ENSG00000133742,CA1,5,0.44437631917747744,10.531025370973293,0.5477596387634596,0.8112615237234987,0.18229143027835976,9.117862743599902e-230,3.3490001035869875e-224,Erythroid
ENSG00000198876,DCAF12,5,0.2197092490446248,0.984798313295842,0.40725946509204586,0.5394822413641576,0.0899713443777434,4.74651456332803e-114,1.743399545624949e-108,Erythroid
ENSG00000136842,TMOD1,5,0.22757044865381762,0.48334765402929825,0.35845779784647447,0.6348598078239738,0.10266018838599748,6.471349642054153e-130,2.3769331948761326e-124,Erythroid
ENSG00000244734,HBB,5,0.7448821886557128,1515.371394511896,0.9993053143452588,0.7454000073478613,0.853913037436702,0,0,Erythroid
ENSG00000223609,HBD,5,0.5699841112776546,20.377550657026124,0.816950329975686,0.697697387911721,0.3560515304086234,0,0,Erythroid
ENSG00000166793,YPEL4,5,0.1880654121412875,0.3729404323642467,0.24279263633205975,0.7745927346992371,0.06764508349983794,3.6925288957503855e-86,1.3562695559380124e-80,Erythroid
ENSG00000256269,HMBS,5,0.2897139271176346,1.502683458398156,0.44494616186175756,0.6511213084868618,0.1173921261364533,2.3799115696782026e-148,8.741438994543735e-143,Erythroid
ENSG00000165406,MARCH8,5,0.20146745223782683,0.9596122468911747,0.42992358457797847,0.46861223590604195,0.08115145780989198,4.988714466160997e-103,1.8323598121354004e-97,Erythroid
ENSG00000249790,AC092490.1,5,0.2997327037306879,5.194498710639457,0.43626259117749216,0.6870465398412822,0.12355184175752049,4.6119484047175446e-156,1.6939732610011588e-150,Erythroid
ENSG00000060138,YBX3,5,0.2034554428010138,3.872452386036542,0.8001910385550538,0.25425858700992676,0.10396542100885736,1.5078931701938857e-131,5.5385066930538444e-126,Erythroid
ENSG00000182512,GLRX5,5,0.31355007964258824,3.5154768448444598,0.712139631816603,0.4402929785592057,0.1505245893087569,7.1659922394349e-190,2.6320761155366784e-184,Erythroid
ENSG00000166947,EPB42,5,0.29980470419376526,0.6376619192085984,0.4032650225772838,0.743443362079113,0.1277350387260091,2.656739818142306e-161,9.758231919434871e-156,Erythroid
ENSG00000206177,HBM,5,0.3192565663765753,4.180467286027366,0.40474122959360886,0.7887918082799059,0.12198600513372043,4.214752668040583e-154,1.5480828697239742e-148,Erythroid
ENSG00000188536,HBA2,5,0.6825756767620229,1091.1636205516813,0.9967002431399792,0.6848354672932092,0.7372019902057159,0,0,Erythroid
ENSG00000206172,HBA1,5,0.7006068569292765,698.1660436622749,0.998002778742619,0.7020089240753109,0.8103248919114577,0,0,Erythroid
ENSG00000086506,HBQ1,5,0.4022158061888283,1.5934208993169507,0.5820597429663077,0.6910215163464937,0.20608056715969078,1.06287069992428e-259,3.90393470952888e-254,Erythroid
ENSG00000063854,HAGH,5,0.1985909417729415,0.9393254680130929,0.5089440778047933,0.3902018913934814,0.10734647210012824,8.885382753361627e-136,3.263609970692479e-130,Erythroid
ENSG00000169877,AHSP,5,0.6001714402117029,15.061001126005223,0.7676276484890587,0.7818522969997703,0.32509242743943934,0,0,Erythroid
ENSG00000170315,UBB,5,0.21158954692047202,8.15367403329422,0.850816255644321,0.24869006147541906,0.05112392996603705,1.5548367085453167e-65,5.710930778854033e-60,Erythroid
ENSG00000004939,SLC4A1,5,0.4580316913264518,4.9781438205199535,0.609586662035429,0.7513807631503445,0.2101993052940096,6.900725326418479e-265,2.534643313118834e-259,Erythroid
ENSG00000013306,SLC25A39,5,0.5353671934499512,8.324548632736223,0.8938867662382772,0.5989205944987019,0.41312622743291483,0,0,Erythroid
ENSG00000198336,MYL4,5,0.33867966272460776,1.1600650502711731,0.4162035428968392,0.8137356553174594,0.13340855762777593,2.069849590663798e-168,7.602578245004036e-163,Erythroid
ENSG00000066926,FECH,5,0.33295792350658404,1.3535845166033733,0.5519277526919069,0.6032636008656108,0.16459918743435775,1.548255791453638e-207,5.686759004567127e-202,Erythroid
ENSG00000171552,BCL2L1,5,0.2116216190042862,1.278397904933848,0.4947898575894408,0.42769999376155843,0.10735165218991166,8.753771548358252e-136,3.2152690434835342e-130,Erythroid
ENSG00000124098,FAM210B,5,0.3028023594021604,1.1500191905264863,0.5583535949982633,0.5423129037131071,0.16517360268941883,2.941184590805267e-208,1.0803000413873654e-202,Erythroid
ENSG00000172270,BSG,5,0.2914632094119091,4.338959623396653,0.7669329628343174,0.38003740031561883,0.1557154971839594,2.197640232802754e-196,8.071954551486845e-191,Erythroid
ENSG00000167815,PRDX2,5,0.27958857389389696,5.613946342196614,0.5259638763459534,0.5315737191616506,0.08842145398351824,4.1069837943096155e-112,1.508499254633716e-106,Erythroid
ENSG00000105610,KLF1,5,0.2650301556152803,0.72130899166913,0.3669676971170545,0.7222165811797369,0.12002407576640846,1.2061878428949264e-151,4.430340008831493e-146,Erythroid
ENSG00000105701,FKBP8,5,0.32361591263664297,4.6676315403595465,0.8579367836054186,0.37720251517445147,0.23157416143335996,7.8131862103951855e-292,2.869791108264362e-286,Erythroid
ENSG00000090013,BLVRB,5,0.41864878997452754,4.696934438770209,0.6885203195554012,0.6080412997031983,0.21707657888983514,1.4912646616913257e-273,5.477430015038857e-268,Erythroid
ENSG00000198692,EIF1AY,5,0.19492907244746352,1.801153548538248,0.5589614449461618,0.3487343791059484,0.07925290467015644,1.1745255415570318e-100,4.314044059394393e-95,Erythroid
ENSG00000184792,OSBP2,5,0.1943498495331629,0.49070726226835465,0.3136505731156652,0.6196381138493643,0.08636865170749816,1.510093159469644e-109,5.546587275663597e-104,Erythroid
ENSG00000100225,FBXO7,5,0.2288776960672254,1.934043609007341,0.694338311913859,0.3296342606190805,0.12428097105877885,5.632936474138585e-157,2.0689831998875764e-151,Erythroid
ENSG00000169442,CD52,6,0.4613027614482368,9.62171683776888,0.9716705607476636,0.4747522257886272,0.5496723845702469,0,0,T/NK
ENSG00000182866,LCK,6,0.5355942019272506,1.460617234967684,0.7698598130841121,0.6957035460542133,0.4302826087249679,0,0,T/NK
ENSG00000116824,CD2,6,0.47427766322482057,1.587496874014708,0.7517523364485982,0.6308961611817349,0.3730348173952965,0,0,T/NK
ENSG00000197747,S100A10,6,0.2457166442216561,3.606197048115808,0.9138434579439252,0.2688826429577982,0.3869448129846719,0,0,T/NK
ENSG00000196154,S100A4,6,0.32819444540559517,16.39173431571838,0.9804322429906542,0.3347446473246225,0.4174815053485075,0,0,T/NK
ENSG00000117091,CD48,6,0.2839204858460548,2.8906641875894192,0.8948598130841121,0.3172792896660873,0.3229079425476739,5.104126996841424e-285,1.874750950066852e-279,T/NK
ENSG00000198821,CD247,6,0.28576153617515165,1.0156894416811009,0.6244158878504673,0.4576461645761082,0.2364739923352394,7.83408747107479e-209,2.8774681622132414e-203,T/NK
ENSG00000009790,TRAF3IP3,6,0.23887744733702762,1.0381330116625402,0.6582943925233645,0.3628732829112611,0.19443428910333171,6.847551649293073e-172,2.515112568336995e-166,T/NK
ENSG00000235576,LINC01871,6,0.2926960628838443,0.6126207889032782,0.3866822429906542,0.7569420840742318,0.15436311489805593,9.596508171374909e-137,3.5248070478541753e-131,T/NK
ENSG00000034510,TMSB10,6,0.27045668907123005,27.388645132808175,0.9988317757009346,0.27077301268417886,0.47181093010763053,0,0,T/NK
ENSG00000172005,MAL,6,0.2855315221864806,0.8163116461422031,0.44889018691588783,0.63608323485134,0.16477050524671608,7.237682209615898e-146,2.658407913274129e-140,T/NK
ENSG00000158050,DUSP2,6,0.2504242213447996,2.19902737529484,0.5995911214953271,0.4176583214245464,0.18123138057305932,2.6464311775892174e-160,9.720368179596971e-155,T/NK
ENSG00000136717,BIN1,6,0.26986888889160415,0.9612969272387033,0.6486565420560748,0.4160428075483352,0.22319918455236154,3.687896668688424e-197,1.3545681343059268e-191,T/NK
ENSG00000188042,ARL4C,6,0.2710335232456983,3.172851461071904,0.9085864485981309,0.2983024055266059,0.38158979820304473,0,0,T/NK
ENSG00000168685,IL7R,6,0.3311915184342849,1.9297351548986876,0.601927570093458,0.5502182237355611,0.23143010214850337,2.138150679000752e-204,7.853448825476552e-199,T/NK
ENSG00000113088,GZMK,6,0.24216075046409885,2.664711515354058,0.35514018691588783,0.6818736920962783,0.11217541663621595,8.37700425319007e-100,3.076882039200966e-94,T/NK
ENSG00000145649,GZMA,6,0.4728377244936001,4.435889984789091,0.6355140186915887,0.7440240664825767,0.28305836104251597,7.460406119829285e-250,2.7402146282194162e-244,T/NK
ENSG00000197043,ANXA6,6,0.31648592635735173,1.228331554554421,0.7070677570093458,0.4476033919238217,0.2738888014010543,9.00740451536702e-242,3.308428685898822e-236,T/NK
ENSG00000204642,HLA-F,6,0.277558747560548,1.194409970612568,0.701518691588785,0.39565410143518587,0.2667231473417256,1.852375639066468e-235,6.803794246047527e-230,T/NK
ENSG00000234745,HLA-B,6,0.24524279351093223,26.45091886212112,0.9979556074766355,0.2457451931464536,0.4265851368337724,0,0,T/NK
ENSG00000227507,LTB,6,0.5052122454445199,10.307361000192527,0.8691588785046729,0.5812657017479961,0.4118400531885153,0,0,T/NK
ENSG00000240065,PSMB9,6,0.2501366114545436,1.2631555620233494,0.7123247663551402,0.35115529217726826,0.22622552313003264,8.059430880518155e-200,2.960237021845199e-194,T/NK
ENSG00000164483,SAMD3,6,0.24146162453398032,0.5095481435774223,0.38113317757009346,0.6335360937964357,0.14641703196638756,8.801250974850727e-130,3.232708284313647e-124,T/NK
ENSG00000211751,TRBC1,6,0.32691858265118634,2.167534184881942,0.5356308411214953,0.6103430899660098,0.20805649398625833,7.467503449962078e-184,2.742821484674521e-178,T/NK
ENSG00000211772,TRBC2,6,0.44454147109156056,2.930526261816652,0.7879672897196262,0.5641623413704608,0.34846800368222763,1.306355945385465e-307,4.798258450960266e-302,T/NK
ENSG00000133574,GIMAP4,6,0.26115565177121286,0.5462184898507374,0.42757009345794394,0.6107902675304868,0.16073741442632006,2.4845387537745872e-142,9.125735688001597e-137,T/NK
ENSG00000147168,IL2RG,6,0.25522791707398246,1.2788003190981938,0.7292640186915887,0.349980131382185,0.22694169058376631,1.890869038582152e-200,6.94518088740263e-195,T/NK
ENSG00000245164,LINC00861,6,0.2454994110677191,0.4113017902643612,0.34725467289719625,0.7069722317038438,0.13146127595830343,1.1039874380585916e-116,4.0549568998635874e-111,T/NK
ENSG00000133321,RARRES3,6,0.3247558698626886,1.4350170968058151,0.7394859813084113,0.439164335864868,0.26612899116377986,6.1815538315739525e-235,2.2704909038909444e-229,T/NK
ENSG00000198851,CD3E,6,0.5136953189393549,2.8593622139922124,0.9231892523364486,0.5564355495249451,0.5681419041280196,0,0,T/NK
ENSG00000167286,CD3D,6,0.5881527366831838,3.361796447322546,0.9158878504672897,0.6421667635214354,0.5819203011669387,0,0,T/NK
ENSG00000160654,CD3G,6,0.5354626503671683,1.986956983600351,0.8233060747663551,0.6503810269092531,0.4644604724347652,0,0,T/NK
ENSG00000134954,ETS1,6,0.30352499499994506,1.2973217540447446,0.7213785046728972,0.4207569161456728,0.2610577550456165,1.8094039411924187e-230,6.645958770039166e-225,T/NK
ENSG00000180644,PRF1,6,0.24617713813423908,1.3410756506149408,0.37295560747663553,0.6600708856473254,0.133527818376314,1.7120295995829514e-118,6.288301839564177e-113,T/NK
ENSG00000277734,TRAC,6,0.555027430569538,3.4623884923983472,0.8431658878504673,0.6582659931659501,0.47820353243765606,0,0,T/NK
ENSG00000054654,SYNE2,6,0.2646379545111956,1.3831991682303384,0.6988901869158879,0.37865455756219546,0.2614935265330524,7.477861351219794e-231,2.7466259521643815e-225,T/NK
ENSG00000198668,CALM1,6,0.23724399450647898,5.8307174595415265,0.9833528037383178,0.24126030210578675,0.3619961510931115,1.4034e-319,5.1546782383e-314,T/NK
ENSG00000196405,EVL,6,0.36636171209155866,2.592433429252355,0.8960280373831776,0.4088730450461202,0.41009088453714077,0,0,T/NK
ENSG00000166710,B2M,6,0.26075199205527577,76.85596547911786,1,0.26075199205527577,0.5684189981284735,0,0,T/NK
ENSG00000069667,RORA,6,0.2496553979647183,1.145692888727893,0.638142523364486,0.3912220057808675,0.21614067196134654,5.89521409314187e-191,2.165318031625102e-185,T/NK
ENSG00000008517,IL32,6,0.7542653445241285,12.080791153124814,0.9821845794392523,0.7679466368274208,0.8246934109089864,0,0,T/NK
ENSG00000102879,CORO1A,6,0.26629438004940015,3.555691760462148,0.9410046728971962,0.2829894342921,0.3273479966371695,6.103006953371631e-289,2.2416405569803533e-283,T/NK
ENSG00000108518,PFN1,6,0.23938743001553964,7.355542653579965,0.982768691588785,0.2435847133352772,0.3055378374893864,1.1078862627569576e-269,4.069277321968933e-264,T/NK
ENSG00000072818,ACAP1,6,0.239692017138406,1.3799539377380554,0.7634345794392523,0.31396536598389524,0.21545984092602002,2.337617401069219e-190,8.586092090301252e-185,T/NK
ENSG00000141293,SKAP1,6,0.2896159961189161,0.6795932738152703,0.5052570093457944,0.5732053009891148,0.18153477432331525,1.4337484481623872e-160,5.26617238758493e-155,T/NK
ENSG00000197540,GZMM,6,0.3204283876154531,1.4047525262099394,0.6384345794392523,0.5018969804187152,0.24280445712284582,2.113031258166171e-214,7.761184941556927e-209,T/NK
ENSG00000104964,AES,6,0.27098552904711176,3.9237309507448357,0.9573598130841121,0.2830550492548233,0.35609448642477765,2.3421448173e-314,8.60272133550795e-309,T/NK
ENSG00000171223,JUNB,6,0.28084945240754255,7.608618346701475,0.9120911214953271,0.30791819565911804,0.28140910989454804,2.1214905814104403e-248,7.792256120426362e-243,T/NK
ENSG00000105374,NKG7,6,0.2386354429803626,8.465702357171187,0.544392523364486,0.43835180083946435,0.10170911015072998,1.2004865857198276e-90,4.409399234214784e-85,T/NK
ENSG00000160255,ITGB2,6,0.2513551406910289,2.5118340755693676,0.8452102803738317,0.2973876992833735,0.24140366068451424,3.6088542797541937e-213,1.325535785807995e-207,T/NK
ENSG00000162614,NEXN,7,0.28967969019637274,2.2928264402664995,0.33879781420765026,0.855022311386068,0.18813128467856272,6.701164687424638e-61,2.461344490855757e-55,MK/Plt
ENSG00000158710,TAGLN2,7,0.33281162333418685,14.077075023812075,0.7568306010928961,0.4397438777628606,0.18794081547521385,7.692398060301812e-61,2.825425499946916e-55,MK/Plt
ENSG00000150681,RGS18,7,0.6767161484222477,21.29348166214936,0.8032786885245902,0.842442552117492,0.5640957093218149,2.2346857453689802e-179,8.208023089597718e-174,MK/Plt
ENSG00000163041,H3F3A,7,0.3388707061003742,27.463361074435642,0.9180327868852459,0.3691270191450504,0.22901655335528062,9.234227839887304e-74,3.3917411198184465e-68,MK/Plt
ENSG00000228474,OST4,7,0.37059099232911874,13.606307493715263,0.8360655737704918,0.4432558927858087,0.24747433518770778,1.440820365177383e-79,5.292147609500179e-74,MK/Plt
ENSG00000169756,LIMS1,7,0.4290813926698603,9.491715232585824,0.6939890710382514,0.6182826366817672,0.30259469074542195,6.494702552052925e-97,2.3855107420715913e-91,MK/Plt
ENSG00000187699,C2orf88,7,0.3970245664914471,3.8593891481146887,0.46994535519125685,0.8448313449759862,0.29317629866088313,5.985985471925634e-94,2.1986584498237575e-88,MK/Plt
ENSG00000168497,CAVIN2,7,0.651445843451971,13.747406187603303,0.6967213114754098,0.9350163870722408,0.5046990910000251,1.2834244705008666e-160,4.714030914394388e-155,MK/Plt
ENSG00000088726,TMEM40,7,0.40377281506431684,3.7296378668626318,0.4180327868852459,0.9658879105460128,0.28039183140705043,6.3206955280468166e-90,2.321597788147124e-84,MK/Plt
ENSG00000065534,MYLK,7,0.28813815441215435,1.690264632689485,0.31420765027322406,0.9170309957812912,0.18942839897100877,2.6190723210804037e-61,9.619878826051534e-56,MK/Plt
ENSG00000169704,GP9,7,0.4642651040140119,4.239630887031544,0.4890710382513661,0.9492794864197115,0.3380492533287903,4.465329896367571e-108,1.6401201362657051e-102,MK/Plt
ENSG00000163737,PF4,7,0.7749359893879193,57.661486911207106,0.825136612021858,0.9391608348211207,0.6473414985152589,1.0636978507087256e-205,3.906972842631656e-200,MK/Plt
ENSG00000163736,PPBP,7,0.7461101997736562,83.81708840925126,0.7868852459016393,0.9481817122123548,0.6024495609031417,1.6836612986011093e-191,6.184104786374861e-186,MK/Plt
ENSG00000153071,DAB2,7,0.30728116887461887,2.991532299046077,0.35792349726775957,0.8585107466267977,0.19579212531285822,2.6089207793990446e-63,9.582592111940485e-58,MK/Plt
ENSG00000113140,SPARC,7,0.33674478334781127,3.759323362095856,0.4562841530054645,0.7380155132053828,0.22673927088176066,4.8060177358252056e-73,1.7652551203863337e-67,MK/Plt
ENSG00000176783,RUFY1,7,0.4214328207947246,5.54652917667613,0.5491803278688525,0.7673851363724835,0.2889144038400874,1.3138070417545736e-92,4.825626402434966e-87,MK/Plt
ENSG00000180573,HIST1H2AC,7,0.3372975365891186,5.409744584783538,0.5109289617486339,0.6601652320407347,0.20900325793520289,1.8234932981950713e-67,6.697709119203479e-62,MK/Plt
ENSG00000204420,MPIG6B,7,0.45854950214524437,3.464494134269993,0.5191256830601093,0.8833111462376813,0.3467694752546433,8.009257738416837e-111,2.9418083765782424e-105,MK/Plt
ENSG00000112096,SOD2,7,0.3450503084723629,4.728206590633725,0.6174863387978142,0.5587982871720567,0.2665372346330999,1.4475245724222537e-85,5.316772229752662e-80,MK/Plt
ENSG00000180354,MTURN,7,0.34428835847679634,4.619718634330892,0.5491803278688525,0.6269131303607336,0.24885777891241012,5.288727179901027e-80,1.942554781904827e-74,MK/Plt
ENSG00000122643,NT5C3A,7,0.4405181490851739,8.26299177829718,0.6229508196721312,0.7071475551104107,0.315411988662442,5.99280160176305e-101,2.20116202112917e-95,MK/Plt
ENSG00000127920,GNG11,7,0.7035579654915386,14.572093230445905,0.7404371584699454,0.9501926766417089,0.5668527721905837,3.0061845099628504e-180,1.1041745766938649e-174,MK/Plt
ENSG00000005249,PRKAR2B,7,0.34294883105819485,2.8146120799241956,0.45081967213114754,0.7607228616199958,0.24271138559118277,4.540402783268888e-78,1.6676944826974457e-72,MK/Plt
ENSG00000105971,CAV2,7,0.29199404466421064,2.2722106879921844,0.3333333333333333,0.875982133992632,0.18996108793459276,1.780705551060638e-61,6.540549296101234e-56,MK/Plt
ENSG00000122786,CALD1,7,0.31395369471120493,2.596748045983781,0.3879781420765027,0.8092045934105705,0.24081725805656096,1.7905940976004025e-77,6.576870026427254e-72,MK/Plt
ENSG00000205542,TMSB4X,7,0.3732649478043158,111.37906327608866,0.9426229508196722,0.3959854228880567,0.2223926622689553,1.1197294052773497e-71,4.1127773028777585e-66,MK/Plt
ENSG00000120885,CLU,7,0.48324935585271234,14.514177962984322,0.6366120218579235,0.7590955546870931,0.32531862937295336,4.5559028949363253e-104,1.673387689213007e-98,MK/Plt
ENSG00000154146,NRGN,7,0.6174669623646815,19.668225195305386,0.7076502732240437,0.8725594912180441,0.47374887616889033,7.520910779459644e-151,2.762438050206307e-145,MK/Plt
ENSG00000149564,ESAM,7,0.3664484107347861,2.487817834962812,0.3907103825136612,0.9379029253771449,0.2507960052612346,1.2987912829134643e-80,4.770473370053983e-75,MK/Plt
ENSG00000148484,RSU1,7,0.4546657027433232,5.081562898223562,0.6530054644808743,0.6962663062931226,0.3538749858479054,4.6304721571993294e-113,1.7007770538114708e-107,MK/Plt
ENSG00000148908,RGS10,7,0.40043469117568764,7.536927586314895,0.6557377049180327,0.6106629040429237,0.2511872142281516,9.782608972973176e-81,3.5931620583820206e-75,MK/Plt
ENSG00000010278,CD9,7,0.47380637190450264,9.526726261901313,0.6065573770491803,0.7811402347614773,0.35447631791040307,2.993773494864871e-113,1.0996159984373618e-107,MK/Plt
